transaction_id,account_id,transaction_date,transaction_type,merchant,transaction_category,amount,transaction_status,fraud_flag,running_balance
1685,A023,2023-06-18 08:56:00,debit,Uber,Transport,12052,Success,0,188266
1686,A184,2023-06-19 05:44:00,debit,Croma,Electronics,6868,Success,0,59411
1687,A161,2023-06-19 07:28:00,debit,Amazon,Shopping,5872,Success,0,202163
1688,A131,2023-06-19 22:19:00,debit,Flipkart,Shopping,7071,Success,0,-22587
1689,A137,2023-06-19 07:56:00,debit,Amazon,Shopping,6889,Success,0,43256
1690,A197,2023-06-19 02:07:00,debit,BigBasket,Groceries,7024,Success,0,84536
1691,A075,2023-06-19 11:06:00,debit,BigBasket,Groceries,22620,Success,0,328133
1692,A142,2023-06-19 04:08:00,debit,Uber,Transport,4645,Success,0,-30600
1693,A016,2023-06-19 14:28:00,credit,Swiggy,Food,7932,Success,0,19237
1694,A097,2023-06-20 20:20:00,debit,BigBasket,Groceries,4202,Pending,0,228006
1695,A140,2023-06-20 10:46:00,debit,Croma,Electronics,3867,Success,0,88567
1696,A162,2023-06-20 17:29:00,debit,Uber,Transport,5517,Success,0,-286021
1697,A077,2023-06-20 07:21:00,credit,Suspicious Transfer,Fraud,110818,Success,1,149260
1698,A035,2023-06-20 10:47:00,debit,Zomato,Food,7378,Success,0,47344
1699,A163,2023-06-20 13:25:00,credit,Zomato,Food,7070,Success,0,3052
1700,A101,2023-06-20 08:48:00,debit,Croma,Electronics,3252,Success,0,131081
1701,A171,2023-06-21 07:26:00,debit,Amazon,Shopping,7056,Success,0,154279
1702,A055,2023-06-21 14:31:00,debit,BigBasket,Groceries,993,Success,0,67411
1703,A163,2023-06-21 12:25:00,debit,BigBasket,Groceries,3909,Success,0,-857
1704,A133,2023-06-21 05:11:00,debit,Flipkart,Shopping,3059,Success,0,-10035
1705,A017,2023-06-21 04:33:00,credit,Netflix,Entertainment,4012,Success,0,111075
1706,A164,2023-06-21 03:07:00,debit,Uber,Transport,2025,Success,0,234057
1707,A132,2023-06-21 10:05:00,debit,Swiggy,Food,4811,Success,0,36007
1708,A189,2023-06-21 22:58:00,credit,Croma,Electronics,5835,Success,0,24256
1709,A067,2023-06-21 17:25:00,debit,Netflix,Entertainment,6220,Success,0,364
1710,A179,2023-06-21 22:25:00,credit,Flipkart,Shopping,9765,Success,0,112951
1711,A146,2023-06-22 17:03:00,credit,Croma,Electronics,7223,Success,0,191996
1712,A021,2023-06-22 01:02:00,debit,BigBasket,Groceries,7207,Success,0,15999
1713,A175,2023-06-22 10:00:00,debit,Netflix,Entertainment,5432,Success,0,35017
1714,A090,2023-06-22 18:02:00,debit,Flipkart,Shopping,2396,Success,0,180939
1715,A049,2023-06-22 12:22:00,debit,Swiggy,Food,2587,Success,0,265434
1716,A095,2023-06-22 08:33:00,debit,Croma,Electronics,7321,Success,0,35776
1717,A184,2023-06-22 03:19:00,credit,BigBasket,Groceries,1464,Pending,0,60875
1718,A037,2023-06-22 06:01:00,debit,Netflix,Entertainment,6054,Success,0,181558
1719,A069,2023-06-22 12:28:00,credit,Zomato,Food,11985,Success,0,509167
1720,A107,2023-06-22 23:45:00,debit,Netflix,Entertainment,6373,Success,0,181570
1721,A064,2023-06-22 00:54:00,debit,Amazon,Shopping,1432,Failed,0,143634
1722,A046,2023-06-22 15:20:00,debit,BigBasket,Groceries,2679,Success,0,-45511
1723,A130,2023-06-23 23:36:00,debit,Amazon,Shopping,1196,Success,0,43768
1724,A041,2023-06-23 07:44:00,credit,Netflix,Entertainment,2721,Success,0,47569
1725,A134,2023-06-23 10:55:00,debit,Amazon,Shopping,11772,Success,0,486577
1726,A111,2023-06-23 01:50:00,debit,Flipkart,Shopping,1034,Success,0,135066
1727,A198,2023-06-23 19:06:00,debit,Suspicious Transfer,Fraud,85223,Success,1,173074
1728,A127,2023-06-23 01:01:00,debit,Croma,Electronics,7030,Success,0,272370
1729,A086,2023-06-23 08:19:00,credit,Flipkart,Shopping,2025,Failed,0,79210
1730,A158,2023-06-23 05:10:00,debit,Flipkart,Shopping,2439,Success,0,98354
1731,A144,2023-06-23 01:55:00,credit,Flipkart,Shopping,5995,Success,0,8637
1732,A087,2023-06-23 01:42:00,debit,Zomato,Food,6002,Success,0,84865
1733,A079,2023-06-23 22:08:00,debit,BigBasket,Groceries,222,Failed,0,192407
1734,A052,2023-06-23 23:33:00,credit,Uber,Transport,3273,Success,0,69575
1735,A128,2023-06-23 11:11:00,credit,Uber,Transport,4493,Success,0,-88964
1736,A142,2023-06-24 08:34:00,debit,Amazon,Shopping,14949,Success,0,-45549
1737,A062,2023-06-24 13:02:00,debit,Amazon,Shopping,3152,Success,0,139664
1738,A082,2023-06-24 00:32:00,credit,Zomato,Food,14076,Success,0,128657
1739,A167,2023-06-24 22:11:00,credit,Flipkart,Shopping,4034,Success,0,-20808
1740,A157,2023-06-24 00:59:00,debit,Netflix,Entertainment,5402,Success,0,35021
1741,A086,2023-06-24 13:49:00,debit,BigBasket,Groceries,1633,Success,0,77577
1742,A083,2023-06-24 21:34:00,debit,Croma,Electronics,7952,Success,0,-8155
1743,A087,2023-06-24 20:45:00,debit,BigBasket,Groceries,7808,Success,0,77057
1744,A018,2023-06-24 05:56:00,debit,Zomato,Food,7327,Success,0,205770
1745,A010,2023-06-25 21:09:00,debit,Swiggy,Food,15834,Success,0,-85172
1746,A198,2023-06-25 14:33:00,debit,Swiggy,Food,11617,Success,0,161457
1747,A042,2023-06-25 13:51:00,debit,Flipkart,Shopping,8462,Success,0,102099
1748,A059,2023-06-25 16:47:00,debit,BigBasket,Groceries,4382,Success,0,180543
1749,A107,2023-06-25 23:08:00,credit,Netflix,Entertainment,6542,Success,0,188112
1750,A041,2023-06-25 06:18:00,debit,Croma,Electronics,8465,Success,0,39104
1751,A139,2023-06-25 12:56:00,debit,Croma,Electronics,14612,Failed,0,112342
1752,A079,2023-06-25 18:52:00,debit,Netflix,Entertainment,1346,Success,0,191061
1753,A181,2023-06-26 16:16:00,debit,Flipkart,Shopping,3957,Success,0,-24584
1754,A173,2023-06-26 19:28:00,debit,Zomato,Food,4720,Failed,0,297275
1755,A091,2023-06-26 15:35:00,credit,Amazon,Shopping,5981,Failed,0,92361
1756,A156,2023-06-26 09:08:00,debit,Uber,Transport,2002,Success,0,6432
1757,A150,2023-06-26 15:42:00,credit,Flipkart,Shopping,5468,Pending,0,19948
1758,A077,2023-06-26 19:02:00,debit,BigBasket,Groceries,6140,Success,0,143120
1759,A088,2023-06-26 07:07:00,debit,Amazon,Shopping,1195,Success,0,326677
1760,A048,2023-06-26 05:37:00,credit,BigBasket,Groceries,3996,Success,0,21469
1761,A128,2023-06-26 00:14:00,debit,Zomato,Food,2418,Pending,0,-91382
1762,A103,2023-06-26 08:45:00,debit,Uber,Transport,5715,Success,0,496824
1763,A035,2023-06-27 13:42:00,debit,Amazon,Shopping,4817,Pending,0,42527
1764,A185,2023-06-27 11:06:00,credit,Amazon,Shopping,699,Success,0,-30060
1765,A038,2023-06-27 23:49:00,debit,Zomato,Food,6694,Success,0,29645
1766,A172,2023-06-27 16:45:00,debit,BigBasket,Groceries,5174,Success,0,36000
1767,A139,2023-06-27 20:09:00,debit,BigBasket,Groceries,7357,Failed,0,104985
1768,A194,2023-06-27 14:49:00,credit,Zomato,Food,4726,Success,0,47873
1769,A147,2023-06-27 15:01:00,debit,Swiggy,Food,5476,Success,0,-23943
1770,A189,2023-06-28 22:44:00,debit,Flipkart,Shopping,1036,Success,0,23220
1771,A123,2023-06-28 06:55:00,debit,BigBasket,Groceries,7459,Success,0,21659
1772,A058,2023-06-28 03:45:00,debit,Croma,Electronics,7554,Success,0,-32577
1773,A121,2023-06-28 09:00:00,debit,Swiggy,Food,7420,Success,0,-7696
1774,A021,2023-06-28 00:51:00,debit,Flipkart,Shopping,637,Success,0,15362
1775,A190,2023-06-28 03:27:00,debit,Croma,Electronics,3431,Success,0,187897
1776,A125,2023-06-28 19:58:00,debit,Croma,Electronics,595,Success,0,214574
1777,A080,2023-06-29 09:54:00,debit,Swiggy,Food,6661,Success,0,-4395
1778,A025,2023-06-29 18:22:00,credit,Swiggy,Food,6020,Success,0,272495
1779,A196,2023-06-29 06:16:00,debit,Croma,Electronics,6097,Success,0,30817
1780,A101,2023-06-29 08:52:00,debit,Uber,Transport,3082,Success,0,127999
1781,A023,2023-06-29 18:16:00,credit,Uber,Transport,1144,Success,0,189410
1782,A050,2023-06-29 04:55:00,debit,BigBasket,Groceries,2165,Success,0,248053
1783,A073,2023-06-29 08:49:00,debit,Zomato,Food,644,Success,0,58077
1784,A169,2023-06-29 02:48:00,debit,Swiggy,Food,2012,Success,0,-16481
1785,A137,2023-06-29 14:46:00,debit,BigBasket,Groceries,6360,Success,0,36896
1786,A131,2023-06-29 10:02:00,debit,Zomato,Food,14160,Success,0,-36747
1787,A014,2023-06-30 11:46:00,debit,Zomato,Food,7462,Success,0,127928
1788,A145,2023-06-30 14:57:00,debit,Netflix,Entertainment,3590,Success,0,135472
1789,A013,2023-06-30 17:52:00,credit,Flipkart,Shopping,5236,Success,0,75135
1790,A042,2023-06-30 04:45:00,debit,Zomato,Food,7419,Success,0,94680
1791,A004,2023-06-30 18:07:00,debit,Uber,Transport,1426,Success,0,214570
1792,A083,2023-07-01 21:25:00,credit,Salary Deposit,Income,86136,Success,0,77981
1793,A010,2023-07-01 05:35:00,credit,Salary Deposit,Income,213075,Success,0,127903
1794,A018,2023-07-01 21:36:00,credit,Suspicious Transfer,Fraud,120253,Success,1,326023
1795,A152,2023-07-01 08:36:00,credit,Salary Deposit,Income,130929,Success,0,382948
1796,A196,2023-07-01 08:37:00,credit,Salary Deposit,Income,104399,Success,0,135216
1797,A152,2023-07-01 21:11:00,credit,Salary Deposit,Income,103035,Success,0,485983
1798,A144,2023-07-01 21:26:00,credit,Salary Deposit,Income,101302,Success,0,109939
1799,A155,2023-07-02 06:57:00,credit,Salary Deposit,Income,38801,Success,0,55374
1800,A128,2023-07-02 11:21:00,credit,Salary Deposit,Income,66623,Success,0,-24759
1801,A003,2023-07-02 23:56:00,credit,Salary Deposit,Income,79946,Success,0,204975
1802,A137,2023-07-02 07:16:00,credit,Salary Deposit,Income,82138,Success,0,119034
1803,A102,2023-07-02 15:05:00,credit,Salary Deposit,Income,75761,Success,0,106015
1804,A016,2023-07-02 11:47:00,credit,Salary Deposit,Income,67530,Failed,0,86767
1805,A166,2023-07-03 19:24:00,credit,Salary Deposit,Income,32861,Success,0,100510
1806,A028,2023-07-03 20:27:00,credit,Salary Deposit,Income,72590,Failed,0,164186
1807,A011,2023-07-03 04:17:00,credit,Salary Deposit,Income,51227,Success,0,153870
1808,A057,2023-07-03 09:27:00,credit,Salary Deposit,Income,217131,Success,0,487570
1809,A113,2023-07-03 20:58:00,credit,Salary Deposit,Income,52553,Success,0,149962
1810,A015,2023-07-04 10:21:00,credit,Salary Deposit,Income,83417,Success,0,222267
1811,A181,2023-07-04 13:46:00,credit,Salary Deposit,Income,75332,Success,0,50748
1812,A070,2023-07-04 23:26:00,credit,Salary Deposit,Income,97498,Success,0,291869
1813,A109,2023-07-04 21:39:00,credit,Salary Deposit,Income,72211,Success,0,112258
1814,A109,2023-07-04 05:50:00,credit,Salary Deposit,Income,87370,Success,0,199628
1815,A062,2023-07-04 19:15:00,credit,Salary Deposit,Income,97652,Success,0,237316
1816,A084,2023-07-04 10:56:00,credit,Salary Deposit,Income,55027,Success,0,151925
1817,A033,2023-07-04 12:20:00,credit,Salary Deposit,Income,84042,Success,0,168721
1818,A196,2023-07-04 09:27:00,credit,Salary Deposit,Income,102392,Success,0,237608
1819,A085,2023-07-04 06:52:00,credit,Salary Deposit,Income,102648,Success,0,174075
1820,A196,2023-07-04 16:45:00,credit,Salary Deposit,Income,35883,Pending,0,273491
1821,A088,2023-07-05 04:28:00,credit,Salary Deposit,Income,44239,Success,0,370916
1822,A194,2023-07-05 16:57:00,credit,Salary Deposit,Income,63846,Success,0,111719
1823,A105,2023-07-05 04:47:00,credit,Salary Deposit,Income,91132,Success,0,94728
1824,A174,2023-07-05 20:17:00,credit,Salary Deposit,Income,58541,Success,0,154531
1825,A119,2023-07-05 05:00:00,credit,Suspicious Transfer,Fraud,148383,Success,1,222297
1826,A047,2023-07-05 05:45:00,credit,Salary Deposit,Income,64918,Success,0,285780
1827,A108,2023-07-05 02:22:00,credit,Salary Deposit,Income,89621,Success,0,191249
1828,A070,2023-07-05 14:50:00,credit,Salary Deposit,Income,31754,Success,0,323623
1829,A083,2023-07-05 18:44:00,credit,Salary Deposit,Income,50600,Success,0,128581
1830,A165,2023-07-05 07:35:00,credit,Salary Deposit,Income,101275,Success,0,292838
1831,A039,2023-07-05 03:15:00,credit,Salary Deposit,Income,56724,Success,0,145071
1832,A166,2023-07-05 09:18:00,credit,Salary Deposit,Income,73258,Success,0,173768
1833,A150,2023-07-05 07:42:00,credit,Salary Deposit,Income,62624,Success,0,82572
1834,A017,2023-07-05 14:47:00,credit,Salary Deposit,Income,89177,Success,0,200252
1835,A125,2023-07-06 01:51:00,debit,Netflix,Entertainment,6311,Success,0,208263
1836,A033,2023-07-06 19:13:00,debit,Croma,Electronics,3621,Success,0,165100
1837,A118,2023-07-06 22:59:00,debit,Amazon,Shopping,4549,Success,0,125745
1838,A078,2023-07-06 17:11:00,debit,Croma,Electronics,6186,Success,0,212350
1839,A112,2023-07-06 17:51:00,debit,Croma,Electronics,1370,Success,0,122999
1840,A197,2023-07-06 08:37:00,debit,Uber,Transport,5542,Pending,0,78994
1841,A087,2023-07-06 07:06:00,debit,BigBasket,Groceries,2136,Success,0,74921
1842,A160,2023-07-07 15:33:00,credit,Amazon,Shopping,358,Success,0,10200
1843,A044,2023-07-07 11:03:00,debit,Flipkart,Shopping,844,Success,0,27637
1844,A083,2023-07-07 13:01:00,debit,Croma,Electronics,3638,Success,0,124943
1845,A193,2023-07-07 03:26:00,debit,Amazon,Shopping,1078,Success,0,358468
1846,A082,2023-07-07 23:01:00,debit,Netflix,Entertainment,7329,Success,0,121328
1847,A178,2023-07-07 16:10:00,credit,Netflix,Entertainment,4100,Success,0,226756
1848,A153,2023-07-07 19:13:00,debit,Swiggy,Food,3954,Success,0,41779
1849,A135,2023-07-07 21:39:00,debit,Croma,Electronics,3701,Success,0,104957
1850,A190,2023-07-07 10:16:00,debit,Amazon,Shopping,7613,Success,0,180284
1851,A168,2023-07-07 18:58:00,credit,BigBasket,Groceries,3171,Success,0,60695
1852,A005,2023-07-07 10:15:00,debit,Netflix,Entertainment,19479,Success,0,337900
1853,A157,2023-07-07 15:57:00,debit,Zomato,Food,1722,Success,0,33299
1854,A133,2023-07-07 10:40:00,debit,Uber,Transport,7001,Success,0,-17036
1855,A157,2023-07-07 08:11:00,debit,Zomato,Food,5314,Success,0,27985
1856,A087,2023-07-07 09:08:00,debit,Flipkart,Shopping,4409,Success,0,70512
1857,A142,2023-07-08 09:27:00,debit,Suspicious Transfer,Fraud,120614,Success,1,-166163
1858,A021,2023-07-08 06:40:00,debit,Zomato,Food,7304,Failed,0,8058
1859,A155,2023-07-08 10:03:00,debit,Amazon,Shopping,8830,Success,0,46544
1860,A111,2023-07-08 00:59:00,credit,BigBasket,Groceries,8771,Success,0,143837
1861,A018,2023-07-08 11:05:00,debit,Croma,Electronics,10105,Success,0,315918
1862,A042,2023-07-08 20:46:00,debit,Zomato,Food,1266,Pending,0,93414
1863,A033,2023-07-08 10:09:00,debit,Zomato,Food,14124,Success,0,150976
1864,A132,2023-07-08 11:52:00,credit,Swiggy,Food,8312,Success,0,44319
1865,A181,2023-07-08 21:16:00,debit,Zomato,Food,9668,Success,0,41080
1866,A140,2023-07-08 06:58:00,debit,Uber,Transport,14908,Failed,0,73659
1867,A167,2023-07-08 03:07:00,debit,Netflix,Entertainment,8177,Success,0,-28985
1868,A109,2023-07-08 01:19:00,credit,Netflix,Entertainment,7382,Success,0,207010
1869,A175,2023-07-08 16:04:00,credit,Croma,Electronics,9574,Success,0,44591
1870,A019,2023-07-08 06:13:00,credit,BigBasket,Groceries,10761,Success,0,251417
1871,A112,2023-07-08 02:18:00,credit,Netflix,Entertainment,4683,Success,0,127682
1872,A022,2023-07-09 12:11:00,debit,Swiggy,Food,11117,Success,0,30002
1873,A023,2023-07-09 08:20:00,debit,Zomato,Food,14193,Success,0,175217
1874,A183,2023-07-09 05:59:00,debit,Swiggy,Food,10497,Success,0,-5830
1875,A007,2023-07-09 12:14:00,debit,Swiggy,Food,14853,Pending,0,16828
1876,A068,2023-07-09 15:45:00,debit,Croma,Electronics,6480,Success,0,194444
1877,A116,2023-07-09 04:30:00,debit,Zomato,Food,3426,Success,0,182312
1878,A018,2023-07-09 17:16:00,credit,Croma,Electronics,1122,Success,0,317040
1879,A001,2023-07-09 11:05:00,debit,Netflix,Entertainment,12785,Failed,0,-229700
1880,A110,2023-07-09 09:19:00,debit,Zomato,Food,6479,Success,0,36905
1881,A062,2023-07-09 16:52:00,credit,Uber,Transport,3217,Success,0,240533
1882,A089,2023-07-10 17:10:00,credit,Zomato,Food,7603,Success,0,207325
1883,A120,2023-07-10 12:37:00,debit,Croma,Electronics,2291,Success,0,202553
1884,A050,2023-07-10 15:35:00,debit,Amazon,Shopping,4626,Success,0,243427
1885,A024,2023-07-10 17:43:00,debit,Flipkart,Shopping,5607,Success,0,421987
1886,A050,2023-07-10 01:18:00,debit,Amazon,Shopping,3687,Success,0,239740
1887,A143,2023-07-10 11:31:00,debit,Zomato,Food,13722,Success,0,-140781
1888,A104,2023-07-10 10:38:00,debit,Zomato,Food,7067,Success,0,165111
1889,A104,2023-07-10 13:36:00,debit,Croma,Electronics,2093,Success,0,163018
1890,A190,2023-07-10 08:56:00,debit,BigBasket,Groceries,550,Success,0,179734
1891,A044,2023-07-10 03:22:00,debit,Swiggy,Food,4242,Success,0,23395
1892,A057,2023-07-10 06:37:00,debit,Amazon,Shopping,22398,Failed,0,465172
1893,A173,2023-07-11 14:53:00,debit,Swiggy,Food,6510,Success,0,290765
1894,A024,2023-07-11 13:43:00,debit,Flipkart,Shopping,7992,Success,0,413995
1895,A169,2023-07-11 14:31:00,debit,Uber,Transport,1984,Success,0,-18465
1896,A045,2023-07-11 08:52:00,debit,Amazon,Shopping,1998,Success,0,55118
1897,A003,2023-07-11 07:35:00,debit,Zomato,Food,4181,Success,0,200794
1898,A161,2023-07-11 13:58:00,debit,Swiggy,Food,3251,Success,0,198912
1899,A040,2023-07-11 01:27:00,debit,Flipkart,Shopping,22896,Success,0,99555
1900,A140,2023-07-11 09:46:00,debit,Uber,Transport,5590,Success,0,68069
1901,A130,2023-07-11 19:03:00,debit,Zomato,Food,6836,Success,0,36932
1902,A134,2023-07-11 09:01:00,credit,Zomato,Food,17448,Success,0,504025
1903,A145,2023-07-12 08:06:00,debit,Croma,Electronics,7584,Success,0,127888
1904,A115,2023-07-12 11:06:00,debit,Croma,Electronics,4010,Success,0,268135
1905,A057,2023-07-12 23:55:00,credit,BigBasket,Groceries,8889,Success,0,474061
1906,A104,2023-07-12 06:41:00,debit,Croma,Electronics,3734,Success,0,159284
1907,A134,2023-07-12 01:27:00,debit,Uber,Transport,4956,Success,0,499069
1908,A058,2023-07-13 12:11:00,credit,Netflix,Entertainment,3894,Success,0,-28683
1909,A157,2023-07-13 11:38:00,debit,Swiggy,Food,5510,Success,0,22475
1910,A149,2023-07-13 12:12:00,debit,Croma,Electronics,3795,Success,0,121068
1911,A146,2023-07-13 19:37:00,debit,Flipkart,Shopping,1623,Pending,0,190373
1912,A166,2023-07-13 01:52:00,debit,Amazon,Shopping,5631,Success,0,168137
1913,A169,2023-07-13 13:02:00,debit,Netflix,Entertainment,2113,Failed,0,-20578
1914,A182,2023-07-14 02:25:00,debit,Croma,Electronics,2286,Success,0,-46123
1915,A164,2023-07-14 18:37:00,debit,Flipkart,Shopping,4295,Success,0,229762
1916,A017,2023-07-14 03:43:00,debit,Swiggy,Food,1191,Success,0,199061
1917,A168,2023-07-14 03:29:00,credit,Zomato,Food,3637,Success,0,64332
1918,A196,2023-07-14 00:11:00,credit,Uber,Transport,636,Success,0,274127
1919,A135,2023-07-14 08:25:00,debit,Croma,Electronics,3968,Success,0,100989
1920,A023,2023-07-14 05:34:00,debit,Croma,Electronics,4836,Success,0,170381
1921,A178,2023-07-15 23:33:00,debit,Amazon,Shopping,4304,Success,0,222452
1922,A154,2023-07-15 05:05:00,debit,Swiggy,Food,12549,Success,0,-5488
1923,A051,2023-07-15 00:24:00,debit,Croma,Electronics,12365,Success,0,39498
1924,A083,2023-07-15 04:26:00,debit,Flipkart,Shopping,3890,Success,0,121053
1925,A122,2023-07-15 05:51:00,credit,Netflix,Entertainment,13168,Success,0,5537
1926,A023,2023-07-15 17:58:00,debit,Croma,Electronics,14098,Success,0,156283
1927,A058,2023-07-15 15:05:00,debit,Croma,Electronics,2424,Success,0,-31107
1928,A072,2023-07-15 06:20:00,debit,Croma,Electronics,7340,Success,0,159158
1929,A068,2023-07-15 04:44:00,debit,Flipkart,Shopping,2307,Success,0,192137
1930,A071,2023-07-15 14:38:00,credit,BigBasket,Groceries,4335,Success,0,141645
1931,A142,2023-07-15 07:04:00,debit,BigBasket,Groceries,2779,Success,0,-168942
1932,A020,2023-07-15 05:27:00,debit,Netflix,Entertainment,13012,Success,0,-1310
1933,A096,2023-07-15 21:02:00,debit,Swiggy,Food,6582,Success,0,230963
1934,A031,2023-07-15 23:54:00,debit,Croma,Electronics,8354,Success,0,173188
1935,A135,2023-07-16 02:53:00,debit,Uber,Transport,2240,Success,0,98749
1936,A098,2023-07-16 10:24:00,credit,Croma,Electronics,5712,Success,0,-170464
1937,A080,2023-07-16 00:23:00,debit,Flipkart,Shopping,8348,Success,0,-12743
1938,A121,2023-07-16 22:27:00,debit,Flipkart,Shopping,10746,Success,0,-18442
1939,A102,2023-07-16 05:20:00,credit,Zomato,Food,14444,Success,0,120459
1940,A002,2023-07-16 20:30:00,debit,BigBasket,Groceries,12259,Success,0,62966
1941,A094,2023-07-16 05:31:00,credit,Uber,Transport,6222,Pending,0,5705
1942,A035,2023-07-16 00:55:00,debit,BigBasket,Groceries,6394,Success,0,36133
1943,A082,2023-07-16 01:09:00,debit,BigBasket,Groceries,3278,Success,0,118050
1944,A196,2023-07-16 02:21:00,debit,BigBasket,Groceries,10724,Success,0,263403
1945,A041,2023-07-16 12:57:00,credit,Uber,Transport,8898,Success,0,48002
1946,A105,2023-07-16 06:02:00,debit,Uber,Transport,3339,Success,0,91389
1947,A081,2023-07-16 00:16:00,debit,Amazon,Shopping,36492,Success,0,159644
1948,A024,2023-07-16 11:38:00,debit,Croma,Electronics,18363,Success,0,395632
1949,A180,2023-07-17 08:19:00,debit,Swiggy,Food,2887,Success,0,253472
1950,A178,2023-07-17 11:34:00,debit,Zomato,Food,321,Success,0,222131
1951,A092,2023-07-17 06:20:00,credit,Amazon,Shopping,7412,Success,0,143671
1952,A132,2023-07-17 04:41:00,debit,Flipkart,Shopping,7295,Success,0,37024
1953,A135,2023-07-17 14:54:00,debit,Zomato,Food,4984,Success,0,93765
1954,A087,2023-07-17 08:11:00,credit,Swiggy,Food,1841,Success,0,72353
1955,A148,2023-07-17 11:53:00,debit,Flipkart,Shopping,3856,Success,0,236263
1956,A006,2023-07-17 00:15:00,debit,Flipkart,Shopping,3758,Success,0,119461
